ID,Type,Price Area,Currency Type,Rate,Max Rate,Spot ID,Created At,Updated At,Deleted At
19908,1,1,1,"27,000",,"22,811","February 12, 2024, 1:14 PM","February 15, 2024, 11:14 AM",
19909,1,1,1,"35,000",,"22,812","February 12, 2024, 1:34 PM","February 12, 2024, 1:34 PM",
19910,1,1,1,"65,000",,"22,813","February 12, 2024, 1:36 PM","February 12, 2024, 1:36 PM",
19911,2,1,1,"69,000,000",,"22,814","February 12, 2024, 2:18 PM","February 12, 2024, 2:18 PM",
19912,2,1,1,"69,000,000",,"22,815","February 12, 2024, 2:25 PM","February 12, 2024, 2:25 PM",
19913,2,1,1,"69,000,000",,"22,816","February 12, 2024, 2:30 PM","April 9, 2024, 10:07 AM",
19914,2,1,1,"7,000,000",,"22,817","February 12, 2024, 2:45 PM","April 29, 2024, 9:27 AM",
19915,1,2,1,700,,"22,818","February 12, 2024, 3:44 PM","February 13, 2024, 9:59 AM",
19916,1,1,1,"80,000",,"22,819","February 12, 2024, 4:07 PM","February 12, 2024, 4:07 PM",
19917,1,2,2,20,,"22,820","February 12, 2024, 4:53 PM","February 12, 2024, 7:01 PM",
19918,1,1,1,"75,000",,"22,821","February 12, 2024, 5:05 PM","February 12, 2024, 5:05 PM",
19919,1,2,1,113.9,,"22,822","February 12, 2024, 5:44 PM","February 12, 2024, 5:44 PM",
19920,1,1,1,"33,000","40,000","22,823","February 12, 2024, 5:56 PM","February 12, 2024, 6:01 PM",
19921,1,2,2,3.1,,"22,824","February 12, 2024, 6:38 PM","February 12, 2024, 6:43 PM",
19922,1,1,1,"20,000",,"22,825","February 12, 2024, 6:43 PM","February 12, 2024, 6:43 PM",
19923,1,2,2,3.1,,"22,826","February 12, 2024, 6:44 PM","February 12, 2024, 6:44 PM",
19924,2,1,1,"1,500,000",,"22,827","February 12, 2024, 10:05 PM","February 15, 2024, 11:52 AM",
19925,1,1,1,"85,500",,"22,828","February 13, 2024, 9:41 AM","February 13, 2024, 10:10 AM",
19926,2,1,1,"21,000,000",,"22,828","February 13, 2024, 9:41 AM","February 13, 2024, 10:10 AM",
19927,1,1,1,"100,000",,"22,829","February 13, 2024, 10:16 AM","February 13, 2024, 10:16 AM",
19928,1,1,1,"56,000",,"22,830","February 13, 2024, 11:48 AM","February 13, 2024, 11:48 AM",
19929,1,1,1,"100,000",,"22,831","February 13, 2024, 12:16 PM","February 19, 2024, 12:10 PM",
19930,2,1,1,"70,000",,"22,832","February 13, 2024, 12:18 PM","March 14, 2024, 3:45 PM","March 14, 2024, 3:45 PM"
23358,1,1,1,"70,000",,"22,832","March 14, 2024, 3:45 PM","March 14, 2024, 3:45 PM",
19931,1,2,1,90,,"22,833","February 13, 2024, 12:19 PM","February 22, 2024, 11:28 AM",
19932,1,2,1,969,,"22,834","February 13, 2024, 12:42 PM","February 13, 2024, 12:46 PM",
19933,1,1,1,400,,"22,835","February 13, 2024, 12:51 PM","February 13, 2024, 12:51 PM",
19934,1,2,1,320,,"22,836","February 13, 2024, 12:56 PM","April 12, 2024, 9:40 AM",
19935,1,2,2,30,,"22,837","February 13, 2024, 1:16 PM","February 13, 2024, 1:16 PM",
19936,1,2,2,26,,"22,838","February 13, 2024, 1:44 PM","February 13, 2024, 1:44 PM",
19937,1,2,2,27,,"22,839","February 13, 2024, 1:45 PM","March 14, 2024, 6:31 PM",
19938,1,2,2,26,,"22,840","February 13, 2024, 1:59 PM","March 14, 2024, 6:31 PM",
19939,1,2,1,27,,"22,841","February 13, 2024, 2:49 PM","February 13, 2024, 2:49 PM",
19940,1,2,1,27,,"22,842","February 13, 2024, 2:50 PM","February 13, 2024, 2:50 PM",
19941,1,2,1,27,,"22,843","February 13, 2024, 2:50 PM","February 13, 2024, 2:50 PM",
19942,2,1,1,"63,000,000",,"22,844","February 13, 2024, 3:21 PM","February 13, 2024, 3:21 PM",
19943,1,1,2,"1,000",,"22,845","February 13, 2024, 4:05 PM","March 14, 2024, 6:31 PM",
19944,1,1,1,"42,500",,"22,846","February 13, 2024, 4:59 PM","February 13, 2024, 4:59 PM",
19945,1,2,1,150,,"22,847","February 13, 2024, 5:11 PM","February 13, 2024, 5:11 PM",
19946,1,1,1,"180,000",,"22,848","February 13, 2024, 5:19 PM","February 13, 2024, 5:19 PM",
19947,1,2,1,550,,"22,849","February 13, 2024, 5:55 PM","February 13, 2024, 6:31 PM",
19949,2,2,2,30,50,"22,850","February 13, 2024, 6:21 PM","February 13, 2024, 6:21 PM",
19950,1,2,2,6.5,,"22,851","February 13, 2024, 6:28 PM","February 13, 2024, 6:29 PM",
19951,1,2,2,6.5,,"22,852","February 13, 2024, 6:29 PM","February 13, 2024, 6:29 PM",
19952,1,2,2,30,,"22,853","February 13, 2024, 11:18 PM","February 13, 2024, 11:18 PM",
19953,1,2,2,30,,"22,854","February 13, 2024, 11:19 PM","February 13, 2024, 11:19 PM",
19954,1,1,1,"38,250",,"22,855","February 14, 2024, 9:50 AM","February 14, 2024, 9:50 AM",
19955,1,2,1,"40,000",,"22,856","February 14, 2024, 11:30 AM","February 14, 2024, 11:30 AM",
19956,1,1,1,"40,000",,"22,857","February 14, 2024, 11:36 AM","February 14, 2024, 11:36 AM",
19957,1,1,1,"40,000",,"22,858","February 14, 2024, 11:37 AM","February 14, 2024, 11:37 AM",
19958,1,1,1,"40,000",,"22,859","February 14, 2024, 11:37 AM","February 14, 2024, 11:37 AM",
19959,2,1,1,"28,500,000",,"22,860","February 14, 2024, 12:38 PM","February 14, 2024, 12:41 PM",
19961,1,1,1,"30,000",,"22,861","February 14, 2024, 1:22 PM","February 14, 2024, 1:35 PM",
19962,1,1,1,"24,000",,"22,862","February 14, 2024, 1:34 PM","February 14, 2024, 1:35 PM",
19963,1,2,1,90,,"22,863","February 14, 2024, 1:46 PM","February 14, 2024, 1:46 PM",
19965,1,2,2,5,,"22,864","February 14, 2024, 2:44 PM","February 14, 2024, 2:44 PM",
19966,1,1,1,"30,000",,"22,865","February 14, 2024, 2:56 PM","February 14, 2024, 2:56 PM",
19967,2,1,1,"2,050,000",,"22,866","February 14, 2024, 3:12 PM","February 14, 2024, 3:22 PM",
19968,1,1,1,"54,945",,"22,867","February 14, 2024, 3:50 PM","February 14, 2024, 3:50 PM",
19969,1,1,1,"42,486",,"22,868","February 14, 2024, 4:08 PM","February 14, 2024, 4:08 PM",
19970,1,1,1,"23,808",,"22,869","February 14, 2024, 4:42 PM","February 14, 2024, 4:42 PM",
19971,2,1,1,"3,800,000",,"22,870","February 14, 2024, 4:59 PM","February 14, 2024, 4:59 PM",
19972,1,2,2,25,,"22,871","February 14, 2024, 5:00 PM","March 19, 2024, 4:07 PM",
19973,1,2,2,28,,"22,872","February 14, 2024, 5:05 PM","February 14, 2024, 5:17 PM",
19974,1,1,1,"20,000",,"22,873","February 14, 2024, 5:13 PM","February 14, 2024, 5:13 PM",
19975,1,1,1,"20,000",,"22,874","February 14, 2024, 5:56 PM","February 20, 2024, 4:04 PM",
19976,1,2,1,100,,"22,875","February 14, 2024, 7:48 PM","March 13, 2024, 4:29 PM",
19977,1,2,2,7,,"22,876","February 15, 2024, 8:29 AM","February 28, 2024, 12:48 PM",
19978,1,2,2,25,,"22,877","February 15, 2024, 10:19 AM","February 15, 2024, 10:19 AM",
19979,1,2,1,90,,"22,878","February 15, 2024, 10:44 AM","February 15, 2024, 10:44 AM",
19980,1,2,1,440,,"22,879","February 15, 2024, 11:08 AM","February 15, 2024, 11:08 AM",
19981,1,2,2,7,,"22,880","February 15, 2024, 11:14 AM","March 11, 2024, 1:36 PM",
19982,1,2,2,7,,"22,881","February 15, 2024, 11:18 AM","March 19, 2024, 12:55 AM",
19983,1,2,2,5,,"22,882","February 15, 2024, 11:26 AM","March 4, 2024, 5:29 PM",
19984,1,2,1,100,,"22,883","February 15, 2024, 11:27 AM","March 13, 2024, 4:30 PM",
19985,1,2,2,27,,"22,884","February 15, 2024, 11:39 AM","March 3, 2024, 10:13 AM",
19986,1,2,2,27,,"22,885","February 15, 2024, 11:44 AM","February 15, 2024, 11:44 AM",
19988,1,1,1,"24,000",,"22,887","February 15, 2024, 11:55 AM","March 25, 2024, 9:44 AM",
19989,1,2,1,520,,"22,888","February 15, 2024, 12:15 PM","February 15, 2024, 12:23 PM",
19990,1,2,1,520,,"22,889","February 15, 2024, 12:21 PM","February 15, 2024, 12:27 PM",
19991,1,2,1,520,,"22,890","February 15, 2024, 12:26 PM","February 15, 2024, 12:26 PM",
19992,1,2,1,520,,"22,891","February 15, 2024, 12:27 PM","February 15, 2024, 12:27 PM",
19993,1,2,1,520,,"22,892","February 15, 2024, 12:28 PM","February 15, 2024, 12:28 PM",
19994,1,2,1,520,,"22,893","February 15, 2024, 12:29 PM","February 15, 2024, 12:29 PM",
19995,1,2,1,520,,"22,894","February 15, 2024, 12:29 PM","February 15, 2024, 12:29 PM",
19996,1,2,1,520,,"22,895","February 15, 2024, 12:29 PM","February 15, 2024, 12:29 PM",
19997,1,2,1,520,,"22,896","February 15, 2024, 12:31 PM","February 15, 2024, 12:31 PM",
19998,1,2,1,520,,"22,897","February 15, 2024, 12:32 PM","February 15, 2024, 12:32 PM",
19999,1,2,1,520,,"22,898","February 15, 2024, 12:32 PM","February 15, 2024, 12:32 PM",
20000,1,2,1,520,,"22,899","February 15, 2024, 12:32 PM","February 15, 2024, 12:32 PM",
20001,1,2,1,520,,"22,900","February 15, 2024, 12:33 PM","February 15, 2024, 12:33 PM",
20002,1,2,1,520,,"22,901","February 15, 2024, 12:34 PM","February 15, 2024, 12:34 PM",
20003,1,2,1,520,,"22,902","February 15, 2024, 12:34 PM","February 15, 2024, 12:34 PM",
20004,1,2,1,520,,"22,903","February 15, 2024, 12:34 PM","February 15, 2024, 12:34 PM",
20005,1,2,1,520,,"22,904","February 15, 2024, 12:35 PM","February 15, 2024, 12:35 PM",
20006,1,2,1,52,,"22,905","February 15, 2024, 12:35 PM","February 15, 2024, 12:35 PM",
20007,1,2,1,520,,"22,906","February 15, 2024, 12:36 PM","February 15, 2024, 12:36 PM",
20008,1,1,1,"8,142,680",,"22,907","February 15, 2024, 1:21 PM","February 15, 2024, 1:21 PM",
20009,1,1,1,"27,000",,"22,908","February 15, 2024, 2:23 PM","February 22, 2024, 12:42 PM",
20010,1,1,1,"140,000",,"22,909","February 15, 2024, 2:29 PM","April 29, 2024, 10:00 AM",
20011,1,1,1,"29,000",,"22,910","February 15, 2024, 3:37 PM","February 21, 2024, 11:03 AM",
20012,1,2,1,328,,"22,911","February 15, 2024, 4:54 PM","February 15, 2024, 4:54 PM",
20013,2,2,2,"4,500",,"22,912","February 15, 2024, 6:24 PM","February 15, 2024, 6:24 PM",
20014,1,2,1,"2,500","3,000","22,913","February 15, 2024, 9:18 PM","February 16, 2024, 1:39 PM","February 16, 2024, 1:39 PM"
20015,2,1,1,"1,365,000",,"22,913","February 15, 2024, 9:18 PM","February 16, 2024, 1:45 PM",
20016,1,1,1,"20,000",,"22,914","February 16, 2024, 10:38 AM","February 16, 2024, 10:38 AM",
20017,1,1,1,"28,200",,"22,915","February 16, 2024, 11:23 AM","February 16, 2024, 11:37 AM",
20018,2,1,2,"6,117,120",,"22,916","February 16, 2024, 11:39 AM","February 22, 2024, 11:24 AM",
20019,2,1,1,"1,600,000",,"22,917","February 16, 2024, 11:42 AM","February 16, 2024, 3:43 PM",
20020,1,1,1,150,,"22,918","February 16, 2024, 12:50 PM","February 16, 2024, 12:50 PM",
20022,1,2,1,1,,"22,920","February 16, 2024, 1:29 PM","February 16, 2024, 1:29 PM",
20023,1,2,1,1,,"22,921","February 16, 2024, 1:30 PM","February 16, 2024, 2:02 PM",
20024,2,2,1,1,,"22,922","February 16, 2024, 1:30 PM","February 16, 2024, 1:47 PM",
20025,2,2,1,1,,"22,923","February 16, 2024, 1:30 PM","February 16, 2024, 1:41 PM",
20026,1,1,1,"120,000",,"22,924","February 16, 2024, 1:58 PM","February 20, 2024, 10:28 AM",
20027,2,2,2,5.8,,"22,925","February 16, 2024, 2:35 PM","February 16, 2024, 2:59 PM",
20028,1,2,1,540,,"22,926","February 16, 2024, 2:48 PM","February 16, 2024, 2:48 PM",
20029,2,2,1,"150,000",,"22,927","February 16, 2024, 2:48 PM","February 16, 2024, 2:48 PM",
20030,2,2,2,"5,500",,"22,928","February 16, 2024, 2:48 PM","February 24, 2024, 1:52 PM",
20031,1,2,2,31,,"22,929","February 16, 2024, 2:48 PM","February 16, 2024, 2:48 PM",
20032,1,2,2,35,,"22,930","February 16, 2024, 2:48 PM","February 16, 2024, 2:48 PM",
20033,1,2,2,35,,"22,931","February 16, 2024, 2:48 PM","February 16, 2024, 2:48 PM",
20034,2,1,1,"16,850,000",,"22,932","February 16, 2024, 2:56 PM","February 16, 2024, 2:56 PM",
20035,1,2,2,5.6,,"22,933","February 16, 2024, 3:00 PM","February 16, 2024, 3:00 PM",
20036,1,2,2,6.8,,"22,934","February 16, 2024, 3:01 PM","February 16, 2024, 3:01 PM",
20037,1,2,2,26,,"22,935","February 16, 2024, 3:02 PM","February 16, 2024, 3:02 PM",
20038,1,2,2,22,,"22,937","February 16, 2024, 3:03 PM","February 16, 2024, 3:03 PM",
20039,1,2,1,828,,"22,938","February 16, 2024, 3:07 PM","February 16, 2024, 3:07 PM",
20040,1,2,1,"1,144",,"22,939","February 16, 2024, 3:07 PM","February 16, 2024, 3:07 PM",
20041,1,2,1,"1,062",,"22,940","February 16, 2024, 3:07 PM","February 16, 2024, 3:07 PM",
20042,1,1,1,"497,700",,"22,941","February 16, 2024, 3:33 PM","February 16, 2024, 3:33 PM",
20043,1,1,1,"240,000",,"22,942","February 16, 2024, 4:08 PM","February 16, 2024, 4:08 PM",
20044,1,1,1,"50,000",,"22,943","February 16, 2024, 4:11 PM","February 16, 2024, 4:11 PM",
20045,1,1,2,"10,000",,"22,944","February 16, 2024, 4:35 PM","February 16, 2024, 4:35 PM",
20046,2,1,1,"3,720,000",,"22,945","February 16, 2024, 4:36 PM","February 16, 2024, 4:36 PM",
20047,2,1,1,"29,100,000",,"22,946","February 16, 2024, 5:54 PM","February 16, 2024, 5:54 PM",
20048,1,1,1,"100,000",,"22,947","February 17, 2024, 12:10 AM","February 17, 2024, 12:10 AM",
20049,1,1,1,"20,000",,"22,948","February 17, 2024, 1:08 PM","February 28, 2024, 12:37 PM",
22814,2,1,1,"2,250,000",,"22,948","February 28, 2024, 12:37 PM","February 28, 2024, 12:37 PM",
20050,1,1,1,"53,722",,"22,949","February 17, 2024, 3:00 PM","February 19, 2024, 1:26 PM",
20051,2,1,1,"6,175,000",,"22,949","February 17, 2024, 3:00 PM","February 19, 2024, 1:26 PM",
20052,1,1,1,"25,000","30,000","22,950","February 17, 2024, 3:21 PM","February 19, 2024, 3:05 PM",
20053,2,1,1,"20,000,000",,"22,951","February 17, 2024, 7:44 PM","February 17, 2024, 7:44 PM",
20054,1,1,1,"20,000",,"22,952","February 17, 2024, 10:46 PM","February 17, 2024, 10:46 PM",
20055,1,1,1,"50,000",,"22,953","February 18, 2024, 8:33 AM","February 18, 2024, 8:33 AM",
20056,2,1,1,"21,738,000",,"22,954","February 18, 2024, 12:59 PM","February 18, 2024, 12:59 PM",
20057,2,1,1,"225,000,000",,"22,955","February 18, 2024, 4:22 PM","February 18, 2024, 4:22 PM",
20058,1,2,2,6,,"22,956","February 19, 2024, 9:17 AM","February 19, 2024, 9:17 AM",
20059,1,2,1,450,500,"22,957","February 19, 2024, 11:21 AM","March 14, 2024, 12:33 PM",
20060,2,1,2,"4,000","5,000","22,957","February 19, 2024, 11:21 AM","March 14, 2024, 12:33 PM","March 14, 2024, 12:33 PM"
20061,1,1,1,"80,000",,"22,958","February 19, 2024, 12:17 PM","February 19, 2024, 12:17 PM",
20062,1,1,1,"55,080",,"22,959","February 19, 2024, 2:27 PM","April 22, 2024, 2:03 PM",
20063,2,2,1,"65,000",,"22,960","February 19, 2024, 2:32 PM","February 19, 2024, 2:32 PM",
20064,2,2,1,"65,000",,"22,961","February 19, 2024, 2:32 PM","February 19, 2024, 2:32 PM",
20065,2,2,1,"65,000",,"22,962","February 19, 2024, 2:33 PM","February 19, 2024, 2:33 PM",
20066,1,2,1,380,,"22,963","February 19, 2024, 2:47 PM","February 19, 2024, 2:47 PM",
20067,1,2,1,620,,"22,964","February 19, 2024, 4:11 PM","February 19, 2024, 4:13 PM",
20068,1,1,1,100,400,"22,965","February 19, 2024, 4:11 PM","February 19, 2024, 4:11 PM",
20069,1,1,1,"50,000",,"22,966","February 19, 2024, 4:24 PM","February 20, 2024, 11:21 AM",
20070,1,2,1,119,,"22,967","February 19, 2024, 5:06 PM","February 19, 2024, 5:07 PM",
20071,1,2,1,119,,"22,968","February 19, 2024, 5:06 PM","February 19, 2024, 5:06 PM",
20072,2,1,1,"85,000,000",,"22,969","February 19, 2024, 6:44 PM","February 20, 2024, 12:41 PM",
20073,2,1,1,"250,000",,"22,970","February 19, 2024, 6:49 PM","February 19, 2024, 6:49 PM",
20074,2,1,1,"75,000,000",,"22,971","February 19, 2024, 6:50 PM","February 19, 2024, 6:52 PM",
20075,1,2,1,120,,"22,972","February 19, 2024, 7:13 PM","February 23, 2024, 1:50 PM",
20077,2,1,1,"6,800,000",,"22,974","February 19, 2024, 11:04 PM","February 19, 2024, 11:04 PM",
20078,2,1,1,"6,800,000",,"22,975","February 19, 2024, 11:57 PM","February 19, 2024, 11:57 PM",
20079,2,1,1,"3,800,000",,"22,976","February 20, 2024, 12:15 AM","February 20, 2024, 12:15 AM",
20080,2,1,1,"9,300,000",,"22,977","February 20, 2024, 12:32 AM","February 20, 2024, 12:32 AM",
20090,1,2,1,320,,"22,987","February 20, 2024, 11:48 AM","February 20, 2024, 11:48 AM",
20091,1,2,1,320,,"22,988","February 20, 2024, 11:49 AM","February 20, 2024, 11:49 AM",
20092,1,2,1,320,,"22,989","February 20, 2024, 11:49 AM","February 20, 2024, 11:49 AM",
20093,1,2,1,320,,"22,990","February 20, 2024, 11:50 AM","February 20, 2024, 11:50 AM",
20094,1,2,1,320,,"22,991","February 20, 2024, 11:50 AM","February 20, 2024, 11:50 AM",
20095,1,2,1,320,,"22,992","February 20, 2024, 11:51 AM","February 20, 2024, 11:51 AM",
20096,1,1,1,"55,000",,"22,993","February 20, 2024, 12:54 PM","February 20, 2024, 12:54 PM",
20097,1,2,2,6.6,,"22,994","February 20, 2024, 1:09 PM","May 2, 2024, 6:39 PM",
20098,1,1,1,"73,000",,"22,995","February 20, 2024, 1:24 PM","February 20, 2024, 1:24 PM",
20099,1,1,1,"87,000",,"22,996","February 20, 2024, 1:31 PM","February 20, 2024, 1:57 PM",
20100,1,1,1,"105,000",,"22,997","February 20, 2024, 2:05 PM","February 20, 2024, 2:05 PM",
20101,1,1,1,"34,800",,"22,998","February 20, 2024, 2:25 PM","February 20, 2024, 4:06 PM",
20102,2,1,1,"3,128,000",,"22,999","February 20, 2024, 3:00 PM","February 20, 2024, 3:00 PM",
20103,2,1,1,"4,600,000",,"23,000","February 20, 2024, 3:15 PM","February 20, 2024, 3:15 PM",
20104,2,1,1,"3,000,000",,"23,001","February 20, 2024, 3:27 PM","February 20, 2024, 3:27 PM",
20105,1,1,1,"60,000",,"23,002","February 20, 2024, 3:42 PM","February 20, 2024, 4:34 PM",
20106,1,2,2,26,,"23,003","February 20, 2024, 3:46 PM","February 20, 2024, 3:46 PM",
20107,2,2,2,150,,"23,004","February 20, 2024, 3:53 PM","February 20, 2024, 3:53 PM",
20108,2,2,1,"2,900",,"23,005","February 20, 2024, 4:13 PM","February 20, 2024, 4:13 PM",
20109,1,1,1,"22,388",,"23,006","February 20, 2024, 4:21 PM","February 20, 2024, 4:21 PM",
20110,1,1,1,"46,400",,"23,007","February 20, 2024, 4:53 PM","February 20, 2024, 5:23 PM",
20111,2,1,1,"5,000,000",,"23,007","February 20, 2024, 4:53 PM","February 20, 2024, 5:23 PM",
20112,1,1,1,"46,400",,"23,008","February 20, 2024, 5:05 PM","February 20, 2024, 6:06 PM",
20113,2,1,1,"5,000,000",,"23,008","February 20, 2024, 5:05 PM","February 20, 2024, 6:06 PM",
20114,2,1,1,"38,500,000",,"23,009","February 20, 2024, 5:52 PM","February 21, 2024, 12:03 AM",
20115,1,2,1,500,,"23,010","February 20, 2024, 6:00 PM","February 20, 2024, 6:05 PM",
20116,1,1,1,"138,750",,"23,011","February 20, 2024, 7:20 PM","February 20, 2024, 7:30 PM",
20117,2,2,2,120,,"23,012","February 21, 2024, 7:30 AM","February 21, 2024, 7:30 AM",
20118,2,2,2,180,,"23,013","February 21, 2024, 7:43 AM","February 21, 2024, 7:43 AM",
20120,1,1,1,"52,000",,"23,015","February 21, 2024, 10:13 AM","February 21, 2024, 10:13 AM",
20121,2,1,1,"10,992,800",,"23,016","February 21, 2024, 10:41 AM","February 21, 2024, 10:41 AM",
20123,2,1,1,"120,000",,"23,018","February 21, 2024, 10:51 AM","February 21, 2024, 10:51 AM",
20124,1,1,1,"3,900,000",,"23,019","February 21, 2024, 11:08 AM","February 21, 2024, 12:10 PM",
20125,2,1,1,"395,000,000","457,000,000","23,019","February 21, 2024, 11:08 AM","February 21, 2024, 12:10 PM",
20126,1,1,1,"55,000",,"23,020","February 21, 2024, 11:31 AM","April 3, 2024, 7:13 PM",
20127,1,1,1,"135,000",,"23,021","February 21, 2024, 11:38 AM","April 3, 2024, 7:34 PM",
20128,1,1,1,"168,386",,"23,022","February 21, 2024, 12:13 PM","February 21, 2024, 12:13 PM",
20129,1,2,2,4.3,,"23,023","February 21, 2024, 12:32 PM","February 21, 2024, 12:32 PM",
20130,1,1,1,"65,000",,"23,024","February 21, 2024, 12:36 PM","February 21, 2024, 12:36 PM",
20131,1,1,1,"69,000",,"23,025","February 21, 2024, 12:47 PM","February 21, 2024, 12:47 PM",
20132,2,2,2,5.8,,"23,026","February 21, 2024, 12:54 PM","February 21, 2024, 4:01 PM","February 21, 2024, 4:01 PM"
20139,1,2,2,5.8,,"23,026","February 21, 2024, 4:01 PM","February 21, 2024, 4:01 PM",
20133,1,1,1,"20,000",,"23,027","February 21, 2024, 12:59 PM","February 21, 2024, 12:59 PM",
20134,1,2,2,5.8,,"23,028","February 21, 2024, 1:00 PM","February 21, 2024, 1:00 PM",
20135,1,1,1,"340,000",,"23,029","February 21, 2024, 1:11 PM","February 22, 2024, 9:10 PM",
20136,1,2,2,8.1,8.3,"23,030","February 21, 2024, 1:24 PM","March 7, 2024, 3:20 PM",
20137,1,1,1,"306,000",,"23,031","February 21, 2024, 2:08 PM","February 21, 2024, 2:08 PM",
20138,2,1,1,"23,000,000",,"23,032","February 21, 2024, 2:31 PM","February 21, 2024, 2:32 PM",
20140,1,2,1,245,,"23,033","February 21, 2024, 4:02 PM","February 21, 2024, 5:00 PM",
20141,1,2,1,"58,400",,"23,034","February 21, 2024, 4:44 PM","February 21, 2024, 6:29 PM",
20142,1,2,1,"67,260",,"23,035","February 21, 2024, 5:01 PM","February 28, 2024, 2:28 PM",
20143,1,2,1,350,400,"23,036","February 21, 2024, 5:07 PM","February 21, 2024, 5:12 PM",
20144,1,2,1,475,500,"23,037","February 21, 2024, 5:16 PM","February 21, 2024, 5:16 PM",
20145,1,2,1,500,,"23,038","February 21, 2024, 5:18 PM","February 21, 2024, 5:18 PM",
20146,1,2,1,350,,"23,039","February 21, 2024, 5:20 PM","February 21, 2024, 5:21 PM",
20147,1,2,1,400,,"23,040","February 21, 2024, 5:21 PM","February 21, 2024, 5:21 PM",
20148,1,2,1,350,,"23,041","February 21, 2024, 5:22 PM","February 21, 2024, 5:22 PM",
20149,1,2,1,400,,"23,042","February 21, 2024, 5:22 PM","February 21, 2024, 5:22 PM",
20150,1,2,1,350,,"23,043","February 21, 2024, 5:23 PM","February 21, 2024, 5:23 PM",
20151,1,2,1,350,,"23,044","February 21, 2024, 5:24 PM","February 21, 2024, 5:24 PM",
20152,1,2,1,400,,"23,045","February 21, 2024, 5:24 PM","February 21, 2024, 5:24 PM",
20153,1,2,1,350,,"23,046","February 21, 2024, 5:25 PM","February 21, 2024, 5:25 PM",
20154,1,2,1,400,,"23,047","February 21, 2024, 5:25 PM","February 21, 2024, 5:25 PM",
20156,1,2,1,350,400,"23,049","February 21, 2024, 5:35 PM","February 21, 2024, 5:35 PM",
20158,1,1,1,"55,424",,"23,051","February 21, 2024, 5:50 PM","February 21, 2024, 5:50 PM",
20159,1,1,1,"53,064",,"23,052","February 21, 2024, 5:50 PM","February 21, 2024, 5:50 PM",
20160,1,1,1,"31,624",,"23,053","February 21, 2024, 5:51 PM","February 21, 2024, 5:51 PM",
20161,1,1,1,"45,316",,"23,054","February 21, 2024, 5:52 PM","February 21, 2024, 5:52 PM",
20162,1,1,1,"45,717",,"23,055","February 21, 2024, 5:52 PM","February 21, 2024, 5:52 PM",
