ID,Parent ID,Is Complex,Square Space,Spot Type ID,Zip Code ID,Longitude,Updated At,Deleted At,User ID,Latitude,Created At,Zip Codes_ID,Zip Codes_State ID,Zip Codes_Municipality,Zip Codes_City
23480,,1,"8,993",11,"67,374",99.28756788° W,"March 11, 2024, 4:50 PM",,"3,388",19.55165204° N,"February 21, 2024, 7:35 PM",67374,15,Atizapán de Zaragoza,Ciudad Adolfo López Mateos
23481,,1,457,11,"85,842",100.36860912° W,"March 19, 2024, 8:55 PM",,"3,388",25.67780690° N,"February 21, 2024, 7:35 PM",85842,19,Monterrey,Monterrey
23482,,1,"2,266",11,"28,402",99.17098189° W,"March 11, 2024, 4:54 PM",,"3,388",19.39734173° N,"February 21, 2024, 7:35 PM",28402,7,Benito Juárez,Ciudad de México
23483,,1,"2,573",11,"29,141",99.19263427° W,"March 14, 2024, 1:20 PM",,"3,388",19.44327289° N,"February 21, 2024, 7:35 PM",29141,7,Miguel Hidalgo,Ciudad de México
23484,,1,"24,069",11,"29,101",99.21891656° W,"March 11, 2024, 4:58 PM",,"3,388",19.45229507° N,"February 21, 2024, 7:35 PM",29101,7,Miguel Hidalgo,Ciudad de México
23485,,1,"16,581",11,"28,555",99.25261893° W,"March 5, 2024, 11:01 PM",,"3,388",19.38781373° N,"February 21, 2024, 7:35 PM",28555,7,Cuajimalpa de Morelos,Ciudad de México
23486,,1,500,11,"29,087",99.22595380° W,"March 19, 2024, 8:55 PM",,"3,388",19.41325780° N,"February 21, 2024, 7:35 PM",29087,7,Miguel Hidalgo,Ciudad de México
23487,,1,963,11,"28,616",99.17060364° W,"March 5, 2024, 11:15 PM",,"3,388",19.42284099° N,"February 21, 2024, 7:35 PM",28616,7,Cuauhtémoc,Ciudad de México
23488,,1,280,11,"28,440",99.18652551° W,"March 19, 2024, 8:55 PM",,"3,388",19.39107991° N,"February 21, 2024, 7:35 PM",28440,7,Benito Juárez,Ciudad de México
23489,,1,150,11,"28,402",99.16797865° W,"March 19, 2024, 8:55 PM",,"3,388",19.39132595° N,"February 21, 2024, 7:35 PM",28402,7,Benito Juárez,Ciudad de México
23490,,1,89,11,"28,617",99.15987030° W,"March 19, 2024, 8:55 PM",,"3,388",19.41664661° N,"February 21, 2024, 7:35 PM",28617,7,Cuauhtémoc,Ciudad de México
23491,,1,"4,543",11,"29,166",99.18830450° W,"March 4, 2024, 6:06 PM",,"3,388",19.40434880° N,"February 21, 2024, 7:35 PM",29166,7,Miguel Hidalgo,Ciudad de México
23492,,1,890,11,"29,087",99.21039710° W,"March 4, 2024, 6:11 PM",,"3,388",19.42991135° N,"February 21, 2024, 7:35 PM",29087,7,Miguel Hidalgo,Ciudad de México
23493,,1,550,11,"29,087",99.21986137° W,"March 4, 2024, 6:15 PM",,"3,388",19.41276202° N,"February 21, 2024, 7:35 PM",29087,7,Miguel Hidalgo,Ciudad de México
23494,,1,"59,000",11,"28,572",99.26757252° W,"February 29, 2024, 5:36 PM",,"3,388",19.36104126° N,"February 21, 2024, 7:35 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
23495,,1,182,11,"28,617",99.16546265° W,"March 19, 2024, 8:55 PM",,"3,388",19.41615056° N,"February 21, 2024, 7:35 PM",28617,7,Cuauhtémoc,Ciudad de México
23496,,1,170,11,"28,187",99.26301940° W,"March 19, 2024, 8:55 PM",,"3,388",19.36678802° N,"February 21, 2024, 7:35 PM",28187,7,Álvaro Obregón,Ciudad de México
23497,,1,"6,400",11,"28,555",99.24979400° W,"March 4, 2024, 6:16 PM",,"3,388",19.38789200° N,"February 21, 2024, 7:35 PM",28555,7,Cuajimalpa de Morelos,Ciudad de México
23499,,1,"78,000",11,"28,405",99.18030261° W,"February 29, 2024, 6:43 PM",,"3,388",19.36853017° N,"February 21, 2024, 7:35 PM",28405,7,Benito Juárez,Ciudad de México
23500,,1,"45,464",11,"28,616",99.16529492° W,"April 22, 2024, 5:43 PM",,"13,686",19.42735855° N,"February 21, 2024, 7:35 PM",28616,7,Cuauhtémoc,Ciudad de México
23501,,1,"61,500",11,"28,615",99.16362393° W,"March 3, 2024, 1:04 PM",,"3,388",19.42956640° N,"February 21, 2024, 7:35 PM",28615,7,Cuauhtémoc,Ciudad de México
23502,,1,"66,077",11,"29,095",99.20336192° W,"April 25, 2024, 11:10 AM",,"3,388",19.42479483° N,"February 21, 2024, 7:35 PM",29095,7,Miguel Hidalgo,Ciudad de México
23503,,1,"41,000",11,"28,616",99.16191893° W,"April 25, 2024, 11:21 AM",,"3,388",19.42888923° N,"February 21, 2024, 7:35 PM",28616,7,Cuauhtémoc,Ciudad de México
23504,,1,"2,100",11,"28,555",99.24909230° W,"March 1, 2024, 12:05 PM",,"3,388",19.38736367° N,"February 21, 2024, 7:35 PM",28555,7,Cuajimalpa de Morelos,Ciudad de México
23505,,1,"1,456",11,"67,275",99.27278217° W,"March 1, 2024, 12:18 PM",,"3,388",19.40106267° N,"February 21, 2024, 7:35 PM",67275,15,Huixquilucan,Huixquilucan de Degollado
23506,,1,"6,200",11,"29,087",99.20777589° W,"March 1, 2024, 12:30 PM",,"3,388",19.43086608° N,"February 21, 2024, 7:35 PM",29087,7,Miguel Hidalgo,Ciudad de México
23507,,1,"12,390",11,"28,446",99.18042265° W,"March 1, 2024, 12:41 PM",,"3,388",19.36994573° N,"February 21, 2024, 7:35 PM",28446,7,Benito Juárez,Ciudad de México
23508,,1,"3,116",11,"29,087",99.20406843° W,"March 1, 2024, 12:52 PM",,"3,388",19.42616123° N,"February 21, 2024, 7:35 PM",29087,7,Miguel Hidalgo,Ciudad de México
23509,,1,"21,615",11,"29,150",99.18658537° W,"March 1, 2024, 1:06 PM",,"3,388",19.43689996° N,"February 21, 2024, 7:35 PM",29150,7,Miguel Hidalgo,Ciudad de México
23510,,1,"2,280",11,"28,556",99.26644180° W,"March 1, 2024, 2:15 PM",,"3,388",19.38465750° N,"February 21, 2024, 7:35 PM",28556,7,Cuajimalpa de Morelos,Ciudad de México
23511,,1,"12,340",11,"28,099",99.20378899° W,"March 1, 2024, 2:36 PM",,"3,388",19.33321089° N,"February 21, 2024, 7:35 PM",28099,7,Álvaro Obregón,Ciudad de México
23512,,1,"60,000",11,"28,131",99.26662982° W,"March 3, 2024, 12:54 PM",,"3,388",19.36150802° N,"February 21, 2024, 7:35 PM",28131,7,Álvaro Obregón,Ciudad de México
23514,,1,"20,000",11,"28,187",99.25762082° W,"March 3, 2024, 1:49 PM",,"3,388",19.37564299° N,"February 21, 2024, 7:35 PM",28187,7,Álvaro Obregón,Ciudad de México
23515,,1,"20,000",11,"28,187",99.25762082° W,"March 3, 2024, 1:50 PM",,"3,388",19.37564299° N,"February 21, 2024, 7:35 PM",28187,7,Álvaro Obregón,Ciudad de México
23516,,1,"20,000",11,"28,187",99.25762082° W,"March 3, 2024, 1:47 PM",,"3,388",19.37564299° N,"February 21, 2024, 7:35 PM",28187,7,Álvaro Obregón,Ciudad de México
23517,,1,"20,000",11,"28,615",99.16436704° W,"March 3, 2024, 2:16 PM",,"3,388",19.42920749° N,"February 21, 2024, 7:35 PM",28615,7,Cuauhtémoc,Ciudad de México
23518,,1,"22,792",11,"28,190",99.26385330° W,"March 3, 2024, 2:32 PM",,"3,388",19.36660220° N,"February 21, 2024, 7:35 PM",28190,7,Álvaro Obregón,Ciudad de México
23519,,1,"61,560",11,"29,146",99.20464254° W,"March 3, 2024, 2:55 PM",,"3,388",19.44137337° N,"February 21, 2024, 7:36 PM",29146,7,Miguel Hidalgo,Ciudad de México
23520,,1,"32,000",11,"29,145",99.20293591° W,"March 3, 2024, 3:04 PM",,"3,388",19.43977831° N,"February 21, 2024, 7:36 PM",29145,7,Miguel Hidalgo,Ciudad de México
23521,,1,"5,620",11,"29,087",99.20423874° W,"March 3, 2024, 3:16 PM",,"3,388",19.42395384° N,"February 21, 2024, 7:36 PM",29087,7,Miguel Hidalgo,Ciudad de México
23522,,1,"2,400",11,"67,262",99.27492562° W,"March 3, 2024, 3:30 PM",,"3,388",19.40058075° N,"February 21, 2024, 7:36 PM",67262,15,Huixquilucan,Huixquilucan de Degollado
23523,,1,"22,150",11,"28,443",99.17450234° W,"March 3, 2024, 3:50 PM",,"3,388",19.38834065° N,"February 21, 2024, 7:36 PM",28443,7,Benito Juárez,Ciudad de México
23524,,1,"33,266",11,"29,145",99.20282192° W,"March 3, 2024, 4:02 PM",,"3,388",19.44085995° N,"February 21, 2024, 7:36 PM",29145,7,Miguel Hidalgo,Ciudad de México
23525,,1,"17,942",11,"29,050",99.21595310° W,"March 3, 2024, 4:11 PM",,"3,388",19.32450180° N,"February 21, 2024, 7:36 PM",29050,7,La Magdalena Contreras,Ciudad de México
23526,,1,"8,235",11,"28,187",99.25748403° W,"March 3, 2024, 4:58 PM",,"3,388",19.36828826° N,"February 21, 2024, 7:36 PM",28187,7,Álvaro Obregón,Ciudad de México
23527,,1,"30,000",11,"29,145",99.20355713° W,"March 3, 2024, 5:22 PM",,"3,388",19.43893762° N,"February 21, 2024, 7:36 PM",29145,7,Miguel Hidalgo,Ciudad de México
23528,,1,"2,330",11,"29,150",99.18403936° W,"March 3, 2024, 5:30 PM",,"3,388",19.43698354° N,"February 21, 2024, 7:36 PM",29150,7,Miguel Hidalgo,Ciudad de México
23529,,1,"21,360",11,"28,441",99.17236195° W,"March 3, 2024, 5:51 PM",,"3,388",19.39344693° N,"February 21, 2024, 7:36 PM",28441,7,Benito Juárez,Ciudad de México
23530,,1,"54,132",11,"29,144",99.21368300° W,"March 22, 2024, 2:59 PM",,"3,388",19.43866840° N,"February 21, 2024, 7:36 PM",29144,7,Miguel Hidalgo,Ciudad de México
23531,,1,"50,031",11,"28,099",99.19075653° W,"March 3, 2024, 6:04 PM",,"3,388",19.33931095° N,"February 21, 2024, 7:36 PM",28099,7,Álvaro Obregón,Ciudad de México
23532,,1,"1,542",11,"29,087",99.20502834° W,"March 3, 2024, 6:10 PM",,"3,388",19.42222135° N,"February 21, 2024, 7:36 PM",29087,7,Miguel Hidalgo,Ciudad de México
23533,,1,"64,844",11,"29,087",99.21688467° W,"March 3, 2024, 6:21 PM",,"3,388",19.42889496° N,"February 21, 2024, 7:36 PM",29087,7,Miguel Hidalgo,Ciudad de México
23534,,1,485,11,"28,306",99.21888649° W,"March 19, 2024, 8:56 PM",,"3,388",19.31264998° N,"February 21, 2024, 7:36 PM",28306,7,Álvaro Obregón,Ciudad de México
23535,,1,"80,000",11,"28,087",99.18986026° W,"March 3, 2024, 6:41 PM",,"3,388",19.36105506° N,"February 21, 2024, 7:36 PM",28087,7,Álvaro Obregón,Ciudad de México
23536,,1,"22,284",11,"28,446",99.18054705° W,"March 3, 2024, 6:53 PM",,"3,388",19.36952687° N,"February 21, 2024, 7:36 PM",28446,7,Benito Juárez,Ciudad de México
23537,,1,"39,565",11,"29,145",99.19768120° W,"March 3, 2024, 7:04 PM",,"3,388",19.44111778° N,"February 21, 2024, 7:36 PM",29145,7,Miguel Hidalgo,Ciudad de México
23538,,1,"8,787",11,"29,145",99.20193128° W,"March 22, 2024, 2:57 PM",,"3,388",19.44052165° N,"February 21, 2024, 7:36 PM",29145,7,Miguel Hidalgo,Ciudad de México
23539,,1,"2,590",11,"28,099",99.19897900° W,"March 3, 2024, 7:27 PM",,"3,388",19.33640720° N,"February 21, 2024, 7:36 PM",28099,7,Álvaro Obregón,Ciudad de México
23540,,1,"756,434",11,"29,146",99.19857487° W,"March 3, 2024, 7:34 PM",,"3,388",19.44365216° N,"February 21, 2024, 7:36 PM",29146,7,Miguel Hidalgo,Ciudad de México
23541,,1,"47,000",11,"29,145",99.18494204° W,"March 3, 2024, 7:54 PM",,"3,388",19.43943981° N,"February 21, 2024, 7:36 PM",29145,7,Miguel Hidalgo,Ciudad de México
23542,,1,"15,516",11,"28,087",99.19044403° W,"February 29, 2024, 9:50 AM",,"3,388",19.36348651° N,"February 21, 2024, 7:36 PM",28087,7,Álvaro Obregón,Ciudad de México
23545,,1,"14,176",11,"67,633",99.23082300° W,"February 29, 2024, 3:06 PM",,"3,388",19.47886300° N,"February 21, 2024, 7:36 PM",67633,15,Naucalpan de Juárez,Naucalpan de Juárez
23546,,1,"34,648",11,"28,187",99.25824067° W,"March 3, 2024, 8:54 AM",,"3,388",19.36812229° N,"February 21, 2024, 7:36 PM",28187,7,Álvaro Obregón,Ciudad de México
23547,,1,"16,660",11,"28,187",99.25784639° W,"March 3, 2024, 8:58 AM",,"3,388",19.36836157° N,"February 21, 2024, 7:36 PM",28187,7,Álvaro Obregón,Ciudad de México
23548,,1,"24,600",11,"28,572",99.27684465° W,"March 3, 2024, 9:05 AM",,"3,388",19.35927974° N,"February 21, 2024, 7:36 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
23549,,1,"19,100",11,"28,404",99.17845300° W,"March 3, 2024, 9:12 AM",,"3,388",19.37385000° N,"February 21, 2024, 7:36 PM",28404,7,Benito Juárez,Ciudad de México
23550,,1,"21,420",11,"28,404",99.17368735° W,"March 22, 2024, 2:58 PM",,"3,388",19.37280703° N,"February 21, 2024, 7:36 PM",28404,7,Benito Juárez,Ciudad de México
23551,,1,"2,500",11,"28,441",99.17468293° W,"March 5, 2024, 5:31 PM",,"3,388",19.38785322° N,"February 21, 2024, 7:36 PM",28441,7,Benito Juárez,Ciudad de México
23552,,1,"11,184",11,"28,551",99.26841106° W,"March 3, 2024, 9:42 AM",,"3,388",19.38333770° N,"February 21, 2024, 7:36 PM",28551,7,Cuajimalpa de Morelos,Ciudad de México
23553,,1,"5,000",11,"29,168",99.23943720° W,"March 3, 2024, 9:49 AM",,"3,388",19.39144006° N,"February 21, 2024, 7:36 PM",29168,7,Miguel Hidalgo,Ciudad de México
23554,,1,"9,800",11,"28,444",99.18706722° W,"March 3, 2024, 9:54 AM",,"3,388",19.36273874° N,"February 21, 2024, 7:36 PM",28444,7,Benito Juárez,Ciudad de México
23555,,1,"22,085",11,"29,157",99.24077211° W,"March 3, 2024, 10:01 AM",,"3,388",19.40476602° N,"February 21, 2024, 7:36 PM",29157,7,Miguel Hidalgo,Ciudad de México
23556,,1,"8,500",11,"28,087",99.19471079° W,"March 3, 2024, 10:05 AM",,"3,388",19.35876462° N,"February 21, 2024, 7:36 PM",28087,7,Álvaro Obregón,Ciudad de México
23557,,1,"4,970",11,"28,555",99.25268985° W,"March 3, 2024, 10:10 AM",,"3,388",19.38837797° N,"February 21, 2024, 7:36 PM",28555,7,Cuajimalpa de Morelos,Ciudad de México
23559,,1,"4,700",11,"28,501",99.19964902° W,"March 3, 2024, 10:33 AM",,"3,388",19.30448075° N,"February 21, 2024, 7:36 PM",28501,7,Coyoacán,Ciudad de México
23560,,1,"3,850",11,"29,087",99.21070688° W,"March 3, 2024, 10:39 AM",,"3,388",19.43311729° N,"February 21, 2024, 7:36 PM",29087,7,Miguel Hidalgo,Ciudad de México
23561,,1,"29,100",11,"28,572",99.27552589° W,"March 3, 2024, 10:45 AM",,"3,388",19.35679999° N,"February 21, 2024, 7:36 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
23562,,1,"10,664",11,"29,087",99.21266600° W,"March 3, 2024, 10:50 AM",,"3,388",19.43159900° N,"February 21, 2024, 7:36 PM",29087,7,Miguel Hidalgo,Ciudad de México
23563,,1,"18,024",11,"28,572",99.27501116° W,"March 3, 2024, 10:54 AM",,"3,388",19.35743877° N,"February 21, 2024, 7:36 PM",28572,7,Cuajimalpa de Morelos,Ciudad de México
23564,,1,"19,300",11,"29,171",99.23919064° W,"March 3, 2024, 12:12 PM",,"3,388",19.39422106° N,"February 21, 2024, 7:36 PM",29171,7,Miguel Hidalgo,Ciudad de México
23565,,1,"1,840",11,"29,144",99.20976010° W,"February 21, 2024, 7:36 PM","March 3, 2024, 12:15 PM","3,388",19.43784107° N,"February 21, 2024, 7:36 PM",29144,7,Miguel Hidalgo,Ciudad de México
23566,,1,"10,584",11,"29,150",99.19160450° W,"March 3, 2024, 12:20 PM",,"3,388",19.42600622° N,"February 21, 2024, 7:37 PM",29150,7,Miguel Hidalgo,Ciudad de México
23567,,1,"15,000",11,"28,306",99.20986220° W,"March 3, 2024, 12:26 PM",,"3,388",19.30697408° N,"February 21, 2024, 7:37 PM",28306,7,Álvaro Obregón,Ciudad de México
23568,,1,"10,972",11,"29,149",99.19587854° W,"March 3, 2024, 12:33 PM",,"3,388",19.42685839° N,"February 21, 2024, 7:37 PM",29149,7,Miguel Hidalgo,Ciudad de México
23569,,1,"32,960",11,"29,148",99.19999048° W,"March 3, 2024, 12:38 PM",,"3,388",19.42856083° N,"February 21, 2024, 7:37 PM",29148,7,Miguel Hidalgo,Ciudad de México
23570,,1,"41,415",11,"28,448",99.18158166° W,"March 3, 2024, 12:41 PM",,"3,388",19.36390988° N,"February 21, 2024, 7:37 PM",28448,7,Benito Juárez,Ciudad de México
23571,,1,"14,250",11,"28,600",99.16606642° W,"March 3, 2024, 1:18 PM",,"3,388",19.41443525° N,"February 21, 2024, 7:37 PM",28600,7,Cuauhtémoc,Ciudad de México
23572,,1,"22,815",11,"28,444",99.18333326° W,"March 3, 2024, 1:21 PM",,"3,388",19.36260213° N,"February 21, 2024, 7:37 PM",28444,7,Benito Juárez,Ciudad de México
23573,,1,"5,855",11,"28,404",99.17633636° W,"March 3, 2024, 1:30 PM",,"3,388",19.38008968° N,"February 21, 2024, 7:37 PM",28404,7,Benito Juárez,Ciudad de México
23574,,1,"7,212",11,"29,087",99.20378300° W,"March 3, 2024, 1:38 PM",,"3,388",19.42651400° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23575,,1,"5,514",11,"29,149",99.19416429° W,"March 3, 2024, 1:42 PM",,"3,388",19.42794416° N,"February 21, 2024, 7:37 PM",29149,7,Miguel Hidalgo,Ciudad de México
23576,,1,"2,590",11,"28,440",99.18103830° W,"March 3, 2024, 1:46 PM",,"3,388",19.39589700° N,"February 21, 2024, 7:37 PM",28440,7,Benito Juárez,Ciudad de México
23577,,1,"7,980",11,"29,087",99.20998700° W,"March 3, 2024, 7:44 PM",,"3,388",19.43088400° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23578,,1,"4,879",11,"29,087",99.21182868° W,"March 3, 2024, 7:48 PM",,"3,388",19.43047917° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23579,,1,"4,000",11,"29,168",99.23960172° W,"March 3, 2024, 7:53 PM",,"3,388",19.39036541° N,"February 21, 2024, 7:37 PM",29168,7,Miguel Hidalgo,Ciudad de México
23581,,1,"3,413",11,"29,087",99.20628852° W,"March 3, 2024, 8:01 PM",,"3,388",19.42814646° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23582,,1,"3,306",11,"29,087",99.20794000° W,"March 3, 2024, 8:04 PM",,"3,388",19.43037900° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23583,,1,"8,400",11,"28,406",99.17391467° W,"March 5, 2024, 4:11 PM",,"3,388",19.36178849° N,"February 21, 2024, 7:37 PM",28406,7,Benito Juárez,Ciudad de México
23584,,1,"1,160",11,"29,087",99.20803266° W,"March 3, 2024, 8:10 PM",,"3,388",19.43066401° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23585,,1,"3,675",11,"29,087",99.20404767° W,"March 3, 2024, 8:14 PM",,"3,388",19.42461335° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23586,,1,"4,800",11,"28,187",99.26341213° W,"March 3, 2024, 8:20 PM",,"3,388",19.36725048° N,"February 21, 2024, 7:37 PM",28187,7,Álvaro Obregón,Ciudad de México
23587,,1,"8,446",11,"29,087",99.20577066° W,"March 3, 2024, 8:24 PM",,"3,388",19.42835146° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23588,,1,"3,048",11,"28,403",99.17142200° W,"April 15, 2024, 5:00 PM",,"3,388",19.36602600° N,"February 21, 2024, 7:37 PM",28403,7,Benito Juárez,Ciudad de México
23589,,1,"8,100",11,"29,087",99.20856217° W,"March 3, 2024, 8:38 PM",,"3,388",19.43106617° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23590,,1,"9,126",11,"28,403",99.17195319° W,"March 3, 2024, 8:41 PM",,"3,388",19.36591413° N,"February 21, 2024, 7:37 PM",28403,7,Benito Juárez,Ciudad de México
23591,,1,"2,500",11,"29,087",99.22200001° W,"March 3, 2024, 8:45 PM",,"3,388",19.42625508° N,"February 21, 2024, 7:37 PM",29087,7,Miguel Hidalgo,Ciudad de México
23592,,1,"8,000",11,"29,144",99.20513883° W,"March 3, 2024, 8:51 PM",,"3,388",19.43597924° N,"February 21, 2024, 7:37 PM",29144,7,Miguel Hidalgo,Ciudad de México
23593,,1,"5,479",11,"29,150",99.18177545° W,"March 3, 2024, 8:55 PM",,"3,388",19.43154521° N,"February 21, 2024, 7:37 PM",29150,7,Miguel Hidalgo,Ciudad de México
23594,"23,510",0,242,11,,,"February 21, 2024, 8:04 PM",,"3,388",,"February 21, 2024, 8:04 PM",,,,
23595,"23,510",0,300,11,,,"February 21, 2024, 8:04 PM",,"3,388",,"February 21, 2024, 8:04 PM",,,,
23596,"23,510",0,9,11,,,"February 21, 2024, 8:04 PM",,"3,388",,"February 21, 2024, 8:04 PM",,,,
23597,"23,510",0,9,11,,,"February 21, 2024, 8:04 PM",,"3,388",,"February 21, 2024, 8:04 PM",,,,
23598,"23,510",0,121,11,,,"February 21, 2024, 8:04 PM",,"3,388",,"February 21, 2024, 8:04 PM",,,,
23599,"23,511",0,837,11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23600,"23,511",0,390,11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23601,"23,511",0,"1,234",11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23602,"23,512",0,743,11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23607,"23,514",0,794,11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23608,"23,514",0,651,11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23609,"23,514",0,953,11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23610,"23,515",0,"2,060",11,,,"February 21, 2024, 8:07 PM",,"3,388",,"February 21, 2024, 8:07 PM",,,,
23611,"23,516",0,840,11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23612,"23,516",0,929,11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23613,"23,517",0,"1,243",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23614,"23,518",0,"1,628",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23615,"23,518",0,"1,628",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23616,"23,518",0,814,11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23617,"23,518",0,"1,628",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23618,"23,518",0,"1,628",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23619,"23,518",0,814,11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23620,"23,518",0,"1,628",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23621,"23,519",0,407,11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23622,"23,519",0,"3,070",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23623,"23,519",0,"3,070",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23624,"23,519",0,933,11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23625,"23,519",0,"1,532",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
23626,"23,520",0,"1,215",11,,,"February 21, 2024, 8:08 PM",,"3,388",,"February 21, 2024, 8:08 PM",,,,
